/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_24_938.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_24_938.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_24_938.jpg,0,0,0,0.4747788
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_004.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_004.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_004.jpg,0,0,0,0.4719349
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_070.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_070.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_070.jpg,0,0,0,0.4691083
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_204.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_204.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_204.jpg,0,0,0,0.4625786
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_277.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_277.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_277.jpg,0,0,0,0.4588881
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_350.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_350.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_350.jpg,0,0,0,0.4561398
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_422.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_422.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_422.jpg,0,0,0,0.4525009
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_494.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_494.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_494.jpg,0,0,0,0.4488912
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_565.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_565.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_565.jpg,0,0,0,0.446201
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_637.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_637.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_637.jpg,0,0,0,0.4426418
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_708.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_708.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_708.jpg,0,0,0,0.4399911
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_777.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_777.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_777.jpg,0,0,0,0.4364816
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_846.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_846.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_846.jpg,0,0,0,0.4338682
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_914.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_914.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_914.jpg,0,0,0,0.4304077
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_25_982.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_25_982.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_25_982.jpg,0,0,0,0.427831
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_082.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_082.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_082.jpg,0,0.2091715,0,0.5801514
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_215.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_215.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_215.jpg,0,0.603693,0,1.289559
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_318.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_318.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_318.jpg,0,1,0,2.853268
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_451.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_451.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_451.jpg,0,1,0,4.494951
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_522.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_522.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_522.jpg,0,1,0,5.19278
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_592.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_592.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_592.jpg,0,1,0,6.117027
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_661.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_661.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_661.jpg,0,1,0,6.805503
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_729.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_729.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_729.jpg,0,1,0,7.489964
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_798.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_798.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_798.jpg,0,1,0,8.396361
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_872.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_872.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_872.jpg,0,1,0,9.295695
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_26_940.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_26_940.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_26_940.jpg,0,1,0,9.965572
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_075.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_075.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_075.jpg,0,1,0,11.61196
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_146.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_146.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_146.jpg,0,1,0,11.92087
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_311.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_311.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_311.jpg,0,1,0,13.76612
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_345.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_345.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_345.jpg,0,1,0,14.16438
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_448.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_448.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_448.jpg,0,1,0,15.03917
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_487.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_487.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_487.jpg,0,1,0,15.93149
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_560.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_560.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_560.jpg,0,1,0,16.76828
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_631.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_631.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_631.jpg,0,1,0,17.59296
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_701.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_701.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_701.jpg,0,1,0,18.02247
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_773.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_773.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_773.jpg,0,1,0,18.86397
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_845.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_845.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_845.jpg,-0.15,1,0,19.6098
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_27_916.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_27_916.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_27_916.jpg,-0.35,1,0,20.35258
/home/dragon_heart/Desktop/data/IMG/center_2020_04_09_17_42_28_048.jpg,/home/dragon_heart/Desktop/data/IMG/left_2020_04_09_17_42_28_048.jpg,/home/dragon_heart/Desktop/data/IMG/right_2020_04_09_17_42_28_048.jpg,0,1,0,21.52637
